State,Year,HLp,Dr,NPr,LTFr,CLEARr,EIr,EI6r,PerTscr,PerTNscr,PerNPIS,PerReferOP,PerReDirDiag,PerOPS,PerNPOS,PerD,PerDHL,PerHL3,PerLTF,PerEI,PerEI6,NPIS,ReferOP,OPS,POS,NPOS,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,Tdiag,TotPas,TotNotPas,HL,NHL,HL3,LTF,CLEAR,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
Virginia,2014,1.5542647630244397,27.43875100877761,33.19750122049637,4.652831053412907,1.1158823939662645,0.657573553587263,0.35867648377487077,99.23180353152868,0.7681964684713186,0,NA,NA,NA,NA,82.6530612244898,5.664488017429194,48.07692307692308,14.015606242497,42.30769230769231,23.076923076923077,0,0,0,0,0,66,36,101146,100369,777,NA,NA,NA,NA,NA,0,NA,NA,NA,2753,97037,3332,156,2597,75,467,112,66,0,36,0
Washington,2014,2.1598527051269945,5.86582947785856,11.53101690114248,4.626569729015202,1.050420168067227,1.1330374846567841,0.8733830610896043,95.8158049486588,4.184195051341204,0.45321499386271363,100,NA,0,NA,50.87001023541453,36.820925553319924,65.02732240437157,40.122824974411465,52.459016393442624,40.43715846994536,384,384,0,0,0,96,74,88428,84728,3700,NA,NA,NA,NA,NA,384,NA,NA,NA,496,83751,977,183,313,119,392,89,96,0,74,0
West Virginia,2014,0.5650994575045208,15.540235081374322,36.22287522603978,17.63110307414105,3.108047016274864,0.4520795660036166,0.39556962025316456,97.59002922847847,2.4099707715215355,0,NA,NA,NA,NA,42.90171606864275,3.6363636363636362,70,48.673946957878314,80,70,0,0,0,0,0,8,7,18133,17696,437,NA,NA,NA,NA,NA,0,NA,NA,NA,274,17055,641,10,264,7,312,55,8,0,7,0
Wisconsin,2014,1.8531457909286995,5.5442476531883225,7.9746027888325175,1.4278336421909652,1.017711213051007,1.0632803718443358,0.607588783911049,99.11922793176652,0.8807720682334874,0,NA,NA,NA,NA,69.52380952380952,33.42465753424658,50,17.904761904761905,57.377049180327866,32.78688524590164,0,0,0,0,0,70,40,66419,65834,585,NA,NA,NA,NA,NA,0,NA,NA,NA,364,65309,525,122,242,61,94,67,70,0,40,0
Wyoming,2014,2.327949949076095,4.5104030263349335,4.946893641786702,0.29099374363451186,0.29099374363451186,2.182453077258839,1.6004655899898153,98.31211557717064,1.687884422829352,0.058198748726902366,100,NA,0,NA,91.17647058823529,51.61290322580645,81.25,5.88235294117647,93.75,68.75,4,4,0,0,0,15,11,6991,6873,118,NA,NA,NA,NA,NA,4,NA,NA,NA,30,6839,34,16,14,13,2,2,15,0,11,0
US,2014,1.5892823112595096,9.405467100205758,16.334046872868505,5.626569973936595,1.3022676735129843,1.0314991473370174,0.7006457958286689,97.85036343293864,2.145548798120232,0.19575275068588247,100,NA,0,NA,57.58197691858354,16.89743097633866,61.73941262372221,34.446882745772875,64.9034561090378,44.085672562063934,7591,7591,0,0,0,4000,2717,3963042,3877851,85029,NA,NA,NA,NA,NA,7591,NA,NA,NA,36472,3814510,63341,6163,30309,3805,21819,5050,3897,103,2668,49
State average,2014,1.7315268638922727,10.676522489789077,18.239687312087803,5.638339160614901,2.0708457853368634,1.0986718118539742,0.7415287994737284,97.9440375880249,2.034055718263138,0.1914294171982159,100,NA,0,NA,58.941085072499035,27.695943535321494,62.31934914873119,31.303932367860472,64.21961749618256,43.30061371046898,147.5686274509804,147.5686274509804,0,0,0,78.13725490196079,53.05882352941177,77582.05882352941,75912.58823529411,1666.2941176470588,NA,NA,NA,NA,NA,150.52,NA,NA,NA,714.156862745098,74674.11764705883,1238.4705882352941,120.50980392156863,593.6470588235294,74.45098039215686,426.26,106.41176470588235,77.72,1.98,52.13725490196079,0.9215686274509803
State median,2014,1.7146625632007033,6.866165151838755,14.735285256498042,3.9859078308650093,1.1622146071590769,1.1038397855396986,0.694815606627472,98.60317950300971,1.3968204969902762,0,100,NA,0,NA,62.70718232044199,24.675324675324674,61.97183098591549,29.40681483887851,68.65671641791045,42.66666666666667,0,0,0,0,0,54,36,53822,52853,643,NA,NA,NA,NA,NA,0,NA,NA,NA,409,51544,653,77,264,52,198,68,53,0,35,0
State SD,2014,0.5412271809541055,9.28482383336019,12.62074213154088,5.116961271612205,4.713164043437642,0.5053925311604822,0.3754276430438336,1.7993504022470534,1.7835678992302642,0.4694086487352271,0,NA,0,NA,21.78336507799539,18.325291859220748,16.399364448265256,20.79011000758422,20.70072181186885,17.460933872416547,562.9591194714571,562.9591194714571,0,0,0,120.98198537102012,90.3730959444692,91128.12323589502,89531.06416416069,3345.4567717674527,NA,NA,NA,NA,NA,568.2758829861368,NA,NA,NA,808.0379786259807,88605.42291815937,1353.253979900908,150.51011561340582,751.9955538041276,97.03263651483252,753.3440770108616,144.40625699332952,121.87046318086416,7.500993131524896,90.54965921699389,3.762143735982994
Alabama,2015,1.2209796149490373,1.3448471121177803,49.88321064552662,10.847253680634202,37.708805209513024,0.28312570781426954,0.08847678369195923,94.22121444529661,5.778785554703391,6.853411664779162,100.41311644719855,0.4905757810482829,148.52147081511959,37.10180055401662,2.695991486342675,90.78947368421053,44.927536231884055,21.745299751684993,23.18840579710145,7.246376811594203,3873,3889,5776,3633,2143,16,5,59978,56512,3466,28,7,653,1891,50060,657,2952,245,19,75,53693,2819,69,6,31,613,2131,16,0,5,0
Alaska,2015,1.7639959149568285,8.355770123479715,13.18354841704577,3.527991829913657,1.3926283539132858,1.1141026831306284,0.5570513415653142,96.3847874720358,3.615212527964206,4.345000464209451,97.86324786324786,10.897435897435898,86.02620087336244,6.852791878172589,63.38028169014085,21.11111111111111,63.1578947368421,26.76056338028169,63.1578947368421,31.57894736842105,468,458,394,367,27,12,6,11175,10771,404,41,0,0,0,10262,64,326,27,51,89,10629,142,19,70,12,38,15,12,0,6,NA
Arizona,2015,2.2232363300218814,5.090041071365886,9.957758509729583,3.6975930541416555,1.1818256280642632,0.9946057265887364,0.6786721428487849,98.81026708289976,1.1897329171002426,4.156281812756696,106.75675675675676,5.461711711711711,94.14556962025317,10.280112044817926,51.11633372502937,43.67816091954023,68.94736842105263,37.132784958871916,44.73684210526316,30.526315789473685,3552,3792,3570,3203,367,85,58,86490,85461,1029,381,53,68,0,81407,290,2754,314,194,434,84610,851,190,244,131,316,101,85,0,58,0
Arkansas,2015,1.0263890014315427,1.8907165815844205,13.126975123571833,8.211112011452341,3.0521567674148504,0.8913378170326554,0.3241228425573292,98.84925508623911,1.15074491376088,4.408070658779677,102.328431372549,1.1029411764705883,216.94610778443115,2.070107645597571,14.40329218106996,54.285714285714285,23.684210526315788,62.55144032921811,86.8421052631579,31.57894736842105,1632,1670,3623,3548,75,33,12,37454,37023,431,56,NA,2346,NA,32989,393,1146,75,18,69,36537,486,38,31,9,304,113,6,27,1,11
California,2015,2.2959157195495354,4.581452073278323,5.995121698064247,0.2968498624734029,1.1188956354766724,1.9741553791063366,1.4821734392028647,99.52564041642822,0.47435958357178715,3.005864341688723,84.85497237569061,15.6560773480663,95.5481403108977,0.6303236797274276,76.4196675900277,50.113275940190306,66.54611211573237,4.951523545706371,85.98553345388788,64.55696202531645,14480,12287,11740,11666,74,951,714,484021,481725,2296,NA,74,NA,NA,467171,547,11666,NA,2267,2206,478837,2888,1106,1100,736,143,539,951,0,714,NA
Colorado,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connecticut,2015,2.788984863664672,12.80766835449893,15.650808264060005,1.976659175218651,0.8935582572906231,1.6788064227884434,1.1101784408762285,99.13031807811032,0.8696819218896793,0,NA,NA,NA,NA,81.83391003460207,21.775898520084567,61.165048543689316,12.629757785467127,60.19417475728155,39.80582524271845,0,0,0,0,0,62,41,37255,36931,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,36353,578,103,369,63,73,33,62,0,41,NA
Delaware,2015,2.1872265966754156,4.374453193350831,9.448818897637794,4.199475065616798,0.9623797025371829,1.3998250218722659,0.5249343832020997,99.58180867746994,0.4181913225300575,0,NA,NA,NA,NA,46.2962962962963,50,44,44.44444444444444,64,24,0,0,0,0,0,16,6,11478,11430,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,11322,108,25,24,11,48,11,16,0,6,NA
District of Columbia,2015,1.04629871828407,1.7438311971401168,31.824919347807132,29.645130351381983,0.523149359142035,0,0,92.76874545013347,7.231254549866538,4.499084488621501,153.48837209302326,0,58.71212121212122,7.311827956989248,5.47945205479452,60,41.66666666666667,93.15068493150685,0,0,516,792,465,431,34,0,0,12363,11469,894,265,11,4,0,10673,331,162,23,0,19,11104,365,12,7,5,340,6,0,0,NA,NA
Florida,2015,1.340136868961325,34.30934595794457,38.43567803557119,2.7677740833187503,1.3631632756445091,0.8750034539610024,0.5203967910399646,96.82039300317025,3.1796069968297562,0,NA,NA,NA,NA,89.26431823628084,3.906040268456376,49.140893470790374,7.20105439731608,65.29209621993127,38.83161512027492,0,0,0,0,0,190,113,224273,217142,7131,NA,NA,NA,NA,NA,NA,NA,NA,NA,7449,208796,8346,291,7158,143,601,296,190,0,113,NA
Georgia,2015,1.7208889442618867,7.132734266714426,10.706888227873728,2.7565370419398545,0.8254037470215383,1.3081870707511174,0.8098300914173584,97.15984747609248,2.840152523907517,0,NA,NA,NA,NA,66.61818181818182,24.126637554585155,65.15837104072398,25.745454545454542,76.01809954751131,47.05882352941176,0,0,0,0,0,168,104,132176,128422,3754,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,127047,1375,221,694,144,354,106,136,32,91,13
Hawaii,2015,4.058129969838223,11.296956402522621,13.435700575815739,1.2613106663010694,0.9322731011790513,2.1935837674801206,1.7000274197970935,99.16793561018056,0.8320643898194474,4.304908143679737,109.04458598726114,12.48407643312102,100,15.537383177570094,84.08163265306122,35.92233009708738,63.51351351351351,9.387755102040817,54.054054054054056,41.891891891891895,785,856,856,723,133,40,31,18388,18235,153,167,2,11,3,17267,14,545,128,98,205,17990,245,74,131,47,23,17,40,0,31,NA
Idaho,2015,2.8619452141916137,16.35397265252351,23.077272520783172,5.496751919320401,1.2719756507518285,1.7716803706900468,1.362831054376959,99.36803141786666,0.6319685821333454,2.612092854222505,50.78260869565218,57.913043478260875,95.8904109589041,15.714285714285714,70.86614173228347,17.5,79.36507936507937,23.818897637795274,61.904761904761905,47.61904761904761,575,292,280,236,44,39,30,22153,22013,140,38,12,112,7,21269,131,86,25,333,359,21505,508,63,296,50,121,28,39,0,30,0
Illinois,2015,1.844725671440473,5.388714774996363,11.19398050805993,4.820089657634784,0.9917879953981036,1.1835336745084037,0.8661615159810105,99.16727864036929,0.8327213596307176,3.2259557530315655,96.02377536380405,12.338593974175035,96.49946638207044,9.975669099756692,48.13939751919669,34.23312883435583,63.799283154121866,43.059657412876554,64.15770609318996,46.95340501792115,4879,4685,4521,4070,451,179,131,152512,151242,1270,326,82,425,51,145479,640,3319,318,602,814,149549,1693,279,535,178,729,150,179,0,131,NA
Indiana,2015,1.359087847589724,33.21947464639661,40.91696334071009,4.52227460790917,3.1872414124891755,0.9501587607043201,0.7456942172616184,98.99980948752143,1.0001905124785673,0,NA,NA,NA,NA,81.18753674309231,4.091238233164374,55.75221238938053,11.052322163433274,69.91150442477876,54.86725663716814,0,0,0,0,0,79,62,83984,83144,840,0,0,0,0,0,0,0,0,0,2761,79742,3402,113,2648,63,376,265,79,0,62,0
Iowa,2015,1.7406885959298606,9.548188915909382,14.94944323563292,2.0990656597977733,3.327787021630616,0.6399590426212722,0.40957378727761423,98.92127320148894,1.0787267985110531,5.255343658005888,98.63614223088165,10.813443740867024,91.55555555555556,10.302049622437973,63.869863013698634,18.230563002680967,51.470588235294116,14.04109589041096,36.76470588235294,23.52941176470588,2053,2025,1854,1663,191,25,16,39491,39065,426,183,11,0,0,36818,171,1480,180,222,372,38481,584,68,304,35,82,130,25,0,16,NA
Kansas,2015,1.4310461700685395,16.59511435816324,19.356782405663928,1.4812583163867339,1.3055158042730537,1.230197584795762,0.9289247068865958,98.96884162401233,1.0311583759876757,0,NA,NA,NA,NA,85.73281452658884,8.623298033282904,68.42105263157895,7.652399481193256,85.96491228070175,64.91228070175438,0,0,0,0,0,49,37,40246,39831,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,39060,771,57,603,39,59,52,49,0,37,NA
Kentucky,2015,1.6893794346210158,23.182040019521718,29.057326275481472,4.655178886511244,1.2388782520554116,1.4078161955175132,0.9385441303450088,99.4827360833598,0.5172639166402121,3.1854187783909595,30.053034767236298,69.9469652327637,135.49019607843138,20.549927641099856,79.78036175710595,7.28744939271255,50,16.020671834625322,83.33333333333334,55.55555555555556,1697,510,691,549,142,75,50,53551,53274,277,0,NA,346,54,51177,219,203,88,1187,1234,51726,1548,90,1144,45,248,66,74,1,50,0
Louisiana,2015,1.3153773880363293,37.51957406827435,51.315377388036325,8.29940494832446,5.512057626057,1.0178515502662073,0.5793924209207642,98.69407310099683,1.3059268990031683,5.125274036955841,108.03544149098687,0,94.37217194570135,8.091099790230746,73.11565456209948,3.5058430717863103,5.952380952380952,16.173329264571255,77.38095238095238,44.047619047619044,3273,3536,3337,3067,270,65,37,64705,63860,845,255,8,522,47,59795,768,2290,215,0,2395,60583,3277,84,2311,5,530,352,52,13,32,5
Maine,2015,2.5634664682047466,11.246175473414372,14.884644008930785,1.6538493343256429,2.0673116679070533,1.075002067311668,0.7442322004465393,97.74490785645004,2.255092143549952,0,NA,NA,NA,NA,75.55555555555556,22.794117647058822,32.25806451612903,11.11111111111111,41.935483870967744,29.03225806451613,0,0,0,0,0,13,9,12372,12093,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,11913,180,31,104,10,20,25,13,0,9,NA
Maryland,2015,1.5060889022763457,10.41352898145359,15.233013468737898,2.4527733551357636,2.381054835979747,1.17618371415867,0.7458725992225713,99.1255758403003,0.8744241596997099,3.0724213606437454,109.15032679738562,9.523809523809524,69.3327630453379,8.636644046884639,68.36158192090396,14.46280991735537,55.23809523809524,16.101694915254235,78.0952380952381,49.523809523809526,2142,2338,1621,1481,140,82,52,70332,69717,615,388,12,1,0,67174,718,1092,128,204,725,68655,1062,105,620,58,171,166,82,0,52,0
Massachusetts,2015,2.550555656768082,15.807839455134046,17.573608755973485,0.7847863559286405,0.9949969869809548,2.1581624788037614,1.5275305856468182,99.11795755083898,0.8820424491610178,0,NA,NA,NA,NA,89.95215311004785,16.134751773049647,69.78021978021978,4.4657097288676235,84.61538461538461,59.89010989010989,0,0,0,0,0,154,109,71992,71357,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,70103,1254,182,945,127,56,71,154,0,109,NA
Michigan,2015,1.4812540079662564,5.482446236801937,11.443590415202724,5.021812368470967,0.9483638465637616,0.7767551505188905,0.4516018316970294,99.12085157432027,0.8791484256797285,0,NA,NA,NA,NA,47.90844514601421,27.01812191103789,50,43.88318863456985,52.4390243902439,30.48780487804878,0,0,0,0,0,86,50,111699,110717,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,109450,1267,164,442,82,556,105,86,0,50,NA
Minnesota,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi,2015,1.573521432447097,10.797612588171459,14.134563212154097,2.794357026587086,0.5697232772653282,1.3564839934888768,0.8410200759631036,98.56405594031607,1.435944059683932,2.4986435160065112,142.88816503800217,34.093376764386534,101.3677811550152,15.517241379310345,76.3915547024952,14.572864321608039,58.620689655172406,19.769673704414586,86.20689655172413,53.44827586206896,921,1316,1334,1127,207,50,31,37397,36860,537,709,0,18,0,35212,0,400,207,314,397,36339,521,58,339,34,103,21,50,0,31,0
Missouri,2015,1.620897521768252,9.390488948425988,15.284661754855994,4.849296718017415,1.058271935699933,1.2056262558606832,0.9243134628265238,98.00961058740121,1.9903894125987975,3.608841259209645,100.1855976243504,0,61.68951463505002,6.426426426426427,61.43733567046451,17.261055634807416,65.28925619834712,31.72655565293602,74.3801652892562,57.02479338842975,2694,2699,1665,1558,107,90,69,76166,74650,1516,5,0,0,0,71951,1034,1553,107,0,700,73509,1141,121,579,79,362,79,90,0,69,0
Montana,2015,1.8778576094056172,4.653821032005226,26.53494448073155,18.04376224689745,3.919007184846506,1.4696276943174396,0.8164598301763554,97.74940143655228,2.2505985634477255,8.564663618549966,129.93326978074356,2.9551954242135365,88.11445341159208,9.325562031640299,17.53846153846154,40.35087719298245,43.47826086956522,68,78.26086956521739,43.47826086956522,1049,1363,1201,1089,112,18,10,12530,12248,282,317,28,16,4,10834,182,756,80,31,56,11923,325,23,33,10,221,48,15,3,7,3
Nebraska,2015,2.187696985427713,4.486632800622938,5.969817197523081,0.8157514182950796,0.7045125885275687,1.4090251770551374,1.038229077830101,99.43954868920763,0.5604513107923749,3.322333049056324,102.34375,7.03125,101.74482006543076,7.502679528403002,75.15527950310559,48.760330578512395,62.71186440677966,13.664596273291925,64.40677966101694,47.45762711864407,896,917,933,863,70,38,28,27121,26969,152,81,3,44,0,25945,28,738,67,63,120,26808,161,59,61,37,22,19,38,0,28,0
Nevada,2015,1.498170503327667,6.741767264974502,13.714022299691722,5.3012187040825145,1.6998473018525455,1.3253046760206286,1.0660059350600708,96.56141327027403,3.4385867297259702,2.4662191362470827,83.2943925233645,17.640186915887853,99.71949509116409,45.28832630098453,49.159663865546214,22.22222222222222,38.46153846153847,38.655462184873954,88.46153846153845,71.15384615384616,856,713,711,389,322,46,37,35945,34709,1236,3,5,0,1,33844,3,386,316,151,233,34233,476,52,181,20,184,59,46,0,37,0
New Hampshire,2015,2.4840606110789105,26.827854599652234,34.11443239215037,5.878943446220088,1.4904363666473461,2.0700505092324253,1.6560404073859403,98.01168641454309,1.9883135854569065,0,NA,NA,NA,NA,78.64077669902912,9.25925925925926,60,17.233009708737864,83.33333333333334,66.66666666666666,0,0,0,0,0,25,20,12322,12077,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,11665,412,30,293,18,71,18,25,0,20,NA
New Jersey,2015,1.1494023107983848,3.977931475632671,7.5760604485667455,3.1583576540199094,0.4497661216167593,0.8495582297205454,0.5397193459401111,99.21659625949505,0.7834037405049484,2.2938072202454722,97.03703703703704,12.766884531590414,88.2801975752133,9.613428280773144,52.5065963060686,28.894472361809044,53.04347826086957,41.68865435356201,73.91304347826086,46.95652173913044,2295,2227,1966,1777,189,85,54,100842,100052,790,205,20,15,0,97517,276,1557,169,293,397,99294,758,115,282,61,316,45,85,0,54,NA
New Mexico,2015,2.5413507925568575,9.174707098552723,18.17711922811854,8.227084769124742,0.8184011026878014,1.4645072363886975,0.5599586492074432,95.72424030016904,4.275759699830949,0,NA,NA,NA,NA,50.4739336492891,27.699530516431924,59.32203389830508,45.26066350710901,57.6271186440678,22.033898305084744,0,0,0,0,0,34,13,24253,23216,1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,22794,422,59,153,35,191,19,34,0,13,0
New York,2015,1.3234687900023865,3.5755353539736605,11.512008852053546,7.680458223948276,0.26035451606604326,1.1629168384283266,0.6942787095094487,96.79607531827136,3.2039246817286404,3.0413746718448285,398.92994721072904,0.7276358967042375,99.80329745001967,9.094818318641153,31.05917828872974,37.01456310679612,49.18032786885246,66.71692423671315,87.8688524590164,52.459016393442624,7009,27961,27906,25368,2538,268,160,238083,230455,7628,20699,304,0,9,202434,64,4669,2225,51,823,227802,2653,305,518,150,1770,60,268,0,160,0
North Carolina,2015,1.6590149393473994,3.950426662505441,6.890661059962713,2.053236311073514,0.895211031628052,1.2894324033541669,0.6981003457649948,99.16277781849871,0.837222181501299,2.547655614780016,96.26047711154094,4.513217279174726,89.14936369725385,13.786626596543952,57.33015494636472,41.995841995842,54.45544554455446,29.797377830750893,77.72277227722772,42.07920792079208,3102,2986,2662,2295,367,157,85,122787,121759,1028,22,2,5,3,118625,332,2268,362,140,480,120920,839,202,278,110,250,109,155,2,83,2
North Dakota,2015,1.1847405418213413,6.713529736987599,24.32667245873154,10.978595687544429,6.713529736987599,0.7108443250928046,0.31593081115235766,99.47360150848523,0.5263984915147706,10.528394281652318,102.47561890472619,0.3750937734433608,85.28550512445095,8.755364806866952,27.5974025974026,17.647058823529413,46.666666666666664,45.12987012987013,60,26.666666666666668,1333,1366,1165,1063,102,9,4,12728,12661,67,36,2,0,0,11290,201,1027,100,5,84,12353,308,15,69,7,139,85,8,1,3,1
Ohio,2015,1.475120127356906,17.78907242693774,27.048737384801882,6.711066321985132,2.5559012107669163,0.7448626385663585,0.4746673677138559,97.69144063806412,2.3085593619358797,2.9385561348931635,101.26739562624255,0,428.4907975460123,19.655231659126052,65.76673866090714,8.292282430213465,62.87128712871287,24.811015118790497,50.495049504950494,32.17821782178218,4024,4075,17461,14029,3432,102,65,140174,136938,3236,45,6,13440,218,119205,272,544,3208,0,2435,133234,3704,202,2233,127,919,350,102,0,65,NA
