State,Year,HLp,Tscr1r,NPr,LTFdiar,Dr,TDia3r,EIr,EI6r,PerTscr,PerTNscr,PerTscr1,PerPas1,PerNotPas1,PerPIS,PerNPIS,PerReferToOPS,PerReferStDia,PerOPS,PerNPOS,PerLTFscr,PerD,PerDHL,PerHL3,PerTDia3,PerLTFdia,PerEI,PerEI6,PerLTFei,Tscr1,PIS,NPIS,ReferToOPS,OPS,POS,NPOS,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInPaOut,ReInReOut,ReInNoOut,ReInStDia,TotPas,TotNotPas,TotPas1,TotNotPas1,TotNotPasNoscr,NoscrStDia,LTFscr,TDia,TDia3,HL,NHL,HL3,NHL3,LTFdia,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC,LTFei
Maryland,2022,1.1334171751517692,985.6071545018399,14.874159641032806,7.048923253683606,8.182340428835374,4.688931327340196,0.8694707097054668,0.7452606083189716,98.42295878604503,1.577041213954981,97.00637234676569,98.59168241965973,1.4083175803402646,96.25351281692983,3.111463039731706,93.9620758483034,26.44710578842315,83.21826872012745,7.147415443522655,0.03973165849111386,55.01043841336117,13.851992409867172,63.013698630136986,28.356807511737088,47.390396659707726,76.71232876712328,65.75342465753424,621.917808219178,63480,61994,2004,1883,1567,1455,112,56,48,65439,64407,1032,401,8,0,0,61994,1054,104,316,530,63449,958,62586,894,1065,107,26,527,302,73,454,46,256,454,56,0,48,0,7
Massachusetts,2022,1.9748210318439892,985.3630911757444,21.461657978422174,0.8712445728723481,17.613661114902637,14.825678481711124,1.5246780025266093,1.2052216591400815,99.03648417389303,0.9635158261069646,97.58689618476495,97.98258152934763,2.017418470652382,NA,NA,NA,NA,NA,NA,0.034513999741145,82.0703653585927,11.211871393239901,88.23529411764706,69.07983761840325,4.059539918809202,77.20588235294117,61.029411764705884,44.11764705882353,67859,NA,NA,NA,NA,NA,NA,105,83,69537,68867,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,67389,1478,66490,1369,1478,0,24,1213,1021,136,1077,120,901,60,105,0,83,0,6
Michigan,2022,1.7213969642658242,960.2964853124334,11.462478609111253,5.042680518849297,5.771742762538352,3.746569863402088,1.053089907550857,0.7695657016717802,98.59530370192884,1.4046962980711633,94.68072361327422,99.10160698468935,0.8983930153106415,NA,NA,NA,NA,NA,NA,0.06888702527854319,50.35335689045937,29.82456140350877,66.47058823529412,32.11805555555556,43.99293286219081,61.1764705882353,44.70588235294118,292.94117647058823,94836,NA,NA,NA,NA,NA,NA,104,76,100164,98757,1407,NA,NA,NA,NA,NA,NA,NA,NA,NA,97625,1132,93984,852,1152,20,69,570,370,170,400,113,257,498,104,0,76,0,55
Micronesia,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota,2022,2.665082601505932,960.8425514152232,18.382648064604172,4.591648337534317,10.981424695361792,7.369113940308572,1.6696903045579334,1.2843771573522564,98.75225925103847,1.247740748961537,94.88537273678537,98.61816602058549,1.3818339794145167,92.06736558190313,7.468653170003371,98.30180567497851,7.910576096302665,91.97463371965887,9.747979077508322,0.012683514601896184,59.737991266375545,24.269005847953213,72.89156626506023,40.08733624454148,24.97816593886463,62.65060240963856,48.19277108433735,172.28915662650604,59848,57346,4652,4573,4206,3796,410,104,80,63074,62287,787,280,9,0,0,57346,3516,401,367,368,61142,1145,59021,827,1145,0,8,684,459,166,518,121,338,286,104,0,80,0,49
Mississippi,2022,1.8620757244127928,991.146973310248,41.84770180654014,21.952892750971873,18.130737316650876,13.785893959687694,0.686027898467871,0.32667995165136715,90.87967223822106,9.120327761778938,90.07511207434017,95.88002636783125,4.119973632168754,73.26451275685211,22.214236712292966,121.75,0,87.13612755163666,2.99417798724702,6.273194192916308,43.32552693208431,10.27027027027027,43.859649122807014,32.94301327088212,52.459016393442624,36.84210526315789,17.543859649122805,1178.9473684210525,30340,22427,6800,8279,7214,6998,216,21,10,33683,30611,3072,1308,76,68,27,22332,5622,113,1065,0,29330,1281,29090,1250,1281,0,2113,555,422,57,498,25,397,672,21,0,10,0,9
Missouri,2022,1.855204963044317,978.064056516964,18.789515865712843,2.5379203894446256,13.12000949864941,9.929056962213185,1.3505892130962627,1.0389147793048177,97.25181143731416,2.7481885626858347,95.11850119800236,98.31259484066767,1.6874051593323218,95.69889281367806,4.213541512066253,103.09968298696724,0,64.67372736590366,12.25567881669308,1.1474841950290118,69.826224328594,14.14027149321267,56.8,52.843601895734594,13.507109004739338,72.8,56.00000000000001,136.8,65900,64480,2839,2927,1893,1661,232,91,70,69282,67378,1904,51,8,0,29,64451,1610,195,1034,0,66112,1266,64788,1112,1266,0,795,884,669,125,759,71,598,171,91,0,70,0,21
Montana,2022,1.2369172216936253,981.0656517602283,19.790675547098004,14.557564224548049,5.99429115128449,5.423406279733587,1.141769743101808,0.7611798287345385,93.60527253295334,6.394727467046669,91.83291770573567,98.14760934923868,1.8523906507613228,93.71075166508088,5.261655566127497,118.08318264014466,7.233273056057866,78.25421133231241,5.088062622309197,0.8550053437833987,30.288461538461537,20.634920634920633,69.23076923076923,25.11013215859031,73.5576923076923,92.3076923076923,61.53846153846154,1176.923076923077,10311,9849,553,653,511,485,26,12,8,11228,10510,718,108,0,31,1,9817,346,25,142,40,10302,208,10120,191,227,19,96,63,57,13,50,9,48,153,12,0,8,0,1
Nebraska,2022,1.699923098716963,933.3387299145991,18.901525883352896,6.394948799935241,2.549884648075444,0.8094871898652204,1.699923098716963,0,100,0,93.33387299145991,99.99132697311362,0.008673026886383347,91.87679604970252,7.823693690047355,104.81117434040353,0,84.55083909180652,8.990075890251022,0,13.49036402569593,66.66666666666666,47.61904761904761,4.282655246252676,33.83297644539615,100,0,376.1904761904762,23060,22700,1933,2026,1713,1559,154,42,0,24707,24707,0,0,74,13,6,22681,1546,74,313,0,24240,467,23058,2,467,0,0,63,20,42,21,20,0,158,42,0,0,0,0
Nevada,2022,1.6706594376497288,986.1618963560711,15.82398184339932,9.235909721346616,6.115243979321649,3.593493884756021,0.788046904551759,0.788046904551759,96.34353741496598,3.6564625850340136,95.01032555879495,98.568003835704,1.4319961642959884,94.36073635102761,4.3468667255075015,144.52501812907906,0,80.98344204716508,7.6208178438661704,1.4243197278911566,38.645418326693225,27.31958762886598,47.16981132075472,22.709163346613543,58.366533864541836,47.16981132075472,47.16981132075472,552.8301886792452,31285,29935,1379,1993,1614,1491,123,25,25,32928,31724,1204,390,20,204,0,29731,897,103,379,0,31222,502,30837,448,502,0,469,194,114,53,141,25,89,293,25,0,25,0,28
New Hampshire,2022,1.3168557536466774,986.6288492706645,41.430307941653155,8.812803889789302,27.856564019448946,17.423014586709886,0.7090761750405187,0.506482982171799,81.21092464626521,18.78907535373478,80.1250411319513,95.86242299794662,4.137577002053388,NA,NA,NA,NA,NA,NA,0,67.23716381418093,4.7272727272727275,46.15384615384615,42.053789731051346,21.271393643031786,53.84615384615385,38.46153846153847,669.2307692307693,9740,NA,NA,NA,NA,NA,NA,7,5,12156,9872,2284,NA,NA,NA,NA,NA,NA,NA,NA,NA,9463,409,9337,403,409,0,0,275,172,13,262,6,166,87,7,0,5,0,6
New Jersey,2022,0.9942576547693931,984.1426049550555,7.883042834243046,4.0886309680823,3.6726660308828603,2.810299697664509,0.5377107724773249,0.42611042347259703,98.93900003011353,1.060999969886472,97.37008522128424,99.34950465449522,0.6504953455047783,96.81837550473794,0.773086054014569,411.54855643044624,0,80.73979591836735,6.832543443917852,0.030113528000562117,46.58944658944659,27.071823204419886,68.36734693877551,35.64993564993565,51.86615186615187,54.08163265306123,42.857142857142854,411.2244897959184,97003,95430,762,3136,2532,2359,173,53,42,99623,98566,1057,2359,15,0,0,95430,0,158,604,0,97789,777,96372,631,777,0,30,362,277,98,264,67,210,403,53,0,42,0,40
New Mexico,2022,2.1855534914217025,960.5507594798382,25.953447710632716,9.179324663971151,16.774123046661565,11.037045131679598,1.6938039558518194,1.4206097694241067,99.32164758235199,0.6783524176480165,95.40348401801704,97.81001137656428,2.1899886234357226,93.64003933996284,4.9502786580701565,128.47682119205297,0,68.72852233676976,13.875000000000002,0.26048732837683836,64.63157894736841,13.029315960912053,52.5,39.920948616600796,35.368421052631575,77.5,65,420,17580,17138,906,1164,800,689,111,31,26,18427,18302,125,237,21,0,0,17138,452,90,364,0,17827,475,17195,385,506,31,48,307,202,40,267,21,181,168,31,0,26,0,6
New York,2022,1.1712391312978918,979.3643546273871,15.876245682296421,11.513876205979274,3.786675666018184,2.521141858895462,0.7096915075237226,0.3573271925993568,96.50561324188666,3.4943867581133374,94.51415763056056,98.58719557307766,1.4128044269223363,96.57164410211617,2.921149799499742,132.22901800883454,0,65.06488500578183,9.47867298578199,1.49670485459213,23.851203501094094,30.930537352555703,57.20338983050848,15.58282208588957,72.52266333229133,60.59322033898306,30.508474576271187,983.0508474576271,197338,194588,5886,7783,5064,4584,480,143,72,208792,201496,7296,984,38,478,397,193713,3122,45,2719,0,198297,3199,194550,2788,3260,61,3125,763,508,236,527,135,373,2320,141,2,71,1,5
North Carolina,2022,1.9988414877907499,978.2574997348476,9.553646457971299,3.3205244307381028,5.466219578856337,3.0594512568225762,1.4359024565353957,0.8974390353346223,98.87229871984125,1.1277012801587494,96.72256773870888,99.23106433372809,0.768935666271913,96.00476458542396,3.995235414576041,95.36450888298958,4.635491117010415,90.47109207708779,11.810650887573965,0.09276512676556237,57.21605465414176,36.56716417910448,56.326530612244895,30.889621087314662,34.75661827497865,71.83673469387755,44.89795918367347,166.12244897959184,119906,117674,4897,4670,4225,3726,499,176,110,123969,122571,1398,0,0,0,0,117674,3726,499,445,227,121400,1171,118984,922,1214,43,115,670,375,245,425,138,237,407,176,0,110,0,36
North Dakota,2022,1.828655024229679,985.1878943037397,28.069854621925575,11.429093901435493,10.971930145378074,6.766023589649813,1.1886257657492914,0.9143275121148395,98.43398433984339,1.5660156601566018,96.9759697596976,97.31786542923435,2.6821345707656614,84.95016915058974,14.5286641675048,99.24480805538074,4.342353681560731,90.29803424223208,5.969101123595506,0.018000180001800016,39.08794788273616,16.666666666666664,60,23.870967741935484,40.71661237785016,65,50,625,10775,9291,1589,1577,1424,1339,85,13,10,11111,10937,174,53,4,0,0,9291,1286,81,153,69,10630,307,10486,289,310,3,2,120,74,20,100,12,62,125,13,0,10,0,2
Ohio,2022,1.6545572260988417,976.9401082256272,42.530913043825784,8.584514303527325,32.20391818334412,28.758922219824314,0.7513448273105852,0.5115539249774197,97.06573771636499,2.9342622836350096,94.82741230962596,96.26178164681241,3.7382183531875897,95.50152267222981,4.301848787856988,104.86807878112225,0,5.829199149539334,1.82370820668693,0.046550961665283073,75.71884984025559,5.137751303052867,77.77777777777779,65.16935337801122,20.18417590678444,45.410628019323674,30.917874396135264,518.8405797101449,122224,119481,5382,5644,329,323,6,94,64,128891,125109,3782,245,1,16,0,119465,62,5,5315,0,119788,5321,117655,4569,5521,200,60,4029,3598,207,3822,161,3437,1074,91,3,64,0,47
Oklahoma,2022,1.931264539349515,970.6798929026028,14.83562305227582,12.597111881666155,2.326295922398279,0.833955141991836,0.3511390071544573,0.13167712768292147,98.3636991624212,1.6363008375787926,95.47966496848287,98.66832466651594,1.3316753334840605,94.82947811965062,5.166132642759953,100.21240441801189,0,73.8024586689275,3.331418724870764,0.30006044383041186,15.680473372781064,83.01886792452831,32.95454545454545,5.507246376811594,84.91124260355029,18.181818181818183,6.8181818181818175,652.2727272727273,44230,43210,2354,2359,1741,1683,58,16,6,46324,45566,758,1,1,0,3,43207,1682,54,618,0,44890,676,43641,589,690,14,139,106,38,88,18,29,9,574,16,0,6,0,72
Oregon,2022,2.392040104842609,973.9929256686261,39.54500343537674,4.351477212000916,33.10685294042802,27.1776471486373,2.0103315774741075,1.5522813446319057,98.25478184773097,1.7452181522690335,95.69946243280411,96.2194644023514,3.780535597648596,NA,NA,NA,NA,NA,NA,0.1525190648831104,83.71943371943372,7.22521137586472,69.14893617021278,68.72586872586872,11.003861003861005,84.04255319148936,64.8936170212766,181.91489361702128,38275,NA,NA,NA,NA,NA,NA,79,61,39995,39297,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,37743,1554,36828,1447,1554,0,61,1301,1068,94,1207,65,1003,171,79,0,61,0,1
Palau,2022,NA,896.7741935483871,0,NA,NA,NA,NA,NA,98.72611464968153,1.2738853503184715,88.53503184713377,100,0,84.51612903225806,15.483870967741936,100,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,139,131,24,24,24,24,0,NA,NA,157,155,2,0,0,0,0,131,24,0,0,0,155,0,139,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pennsylvania,2022,1.6614420062695925,969.9373040752351,11.700626959247648,5.72884012539185,5.846394984326019,4.192789968652038,1.0031347962382446,0.713166144200627,97.90907347017072,2.090926529829273,94.96566276616151,99.02879674218674,0.9712032578132576,93.79075235109718,4.133228840125392,153.28024270003792,0,85.9228104898565,5.110855168442269,0.3767504316132745,49.966510381781646,28.418230563002684,72.64150943396226,32.902829028290284,48.96182183523108,60.37735849056604,42.924528301886795,344.811320754717,123764,119677,5274,8084,6946,6591,355,128,91,130325,127600,2725,2619,30,149,12,119516,3823,313,1138,0,126107,1493,122562,1202,1626,133,491,746,535,212,534,154,381,731,128,0,91,0,40
Puerto Rico,2022,0.4953764861294584,975.6164685160722,32.08938793483048,2.642007926023778,21.136063408190225,15.081461911052399,0.16512549537648613,0.055041831792162044,96.25430463576159,3.7456953642384105,93.90728476821192,96.91960507757405,3.080394922425952,95.7892998678996,3.3190224570673714,127.19734660033168,0.16583747927031509,24.902216427640155,3.1413612565445024,1.4781456953642385,65.86620926243569,2.34375,44.44444444444444,41.896024464831804,8.233276157804461,33.33333333333333,11.11111111111111,533.3333333333333,17725,17403,603,767,191,185,6,3,1,18875,18168,707,159,3,3,0,17400,23,3,576,1,17585,583,17179,546,654,71,279,384,274,9,375,4,270,48,3,0,1,0,3
Rhode Island,2022,2.2729425134955963,959.7499763235154,25.76001515295009,3.220001894118761,24.62354389620229,16.85765697509234,1.325883132872431,0.28411781418694954,98.59930899243626,1.4006910075637315,94.6306844710057,97.87842905072036,2.1215709492796524,85.8793446349086,9.082299460176154,152.65901981230448,4.066736183524505,93.85245901639344,10.407569141193596,0.21477262115977216,95.58823529411765,9.230769230769232,66.66666666666666,55.27950310559007,12.5,58.333333333333336,12.5,141.66666666666669,10134,9068,959,1464,1374,1231,143,14,3,10709,10559,150,507,25,11,1,9056,713,117,90,39,10287,272,9919,215,322,50,23,260,178,24,236,16,162,34,14,0,3,0,4
South Carolina,2022,1.680223011417879,979.6654828731813,18.005117042807502,13.5181578645893,4.047809982052163,2.883109940046588,1.298354145186543,0.7637377324626723,97.14359906517788,2.856400934822124,95.16823088622621,98.53047223683954,1.469527763160459,95.08152900294039,4.630160003054951,114.43298969072164,4.164948453608248,75.27927927927928,7.467687888942078,1.7286790073079348,22.481442205726403,41.509433962264154,61.36363636363637,16.01272534464475,75.0795334040297,77.27272727272727,45.45454545454545,804.5454545454545,51309,49798,2425,2775,2089,1933,156,68,40,53914,52374,1540,139,12,277,23,49498,1517,121,686,101,51431,943,50555,754,943,0,932,212,151,88,124,54,97,708,60,8,38,2,17
South Dakota,2022,2.339890805095762,978.7676575093162,21.492330357916632,16.552560880492244,2.946529161972441,2.339890805095762,0.17332524482190834,0.08666262241095417,95.9185369908562,4.081463009143807,93.88196176226101,98.05206304232335,1.9479369576766425,NA,NA,NA,NA,NA,NA,0.12468827930174563,13.709677419354838,79.41176470588235,81.48148148148148,10.887096774193548,77.01612903225806,7.4074074074074066,3.7037037037037033,707.4074074074074,11294,NA,NA,NA,NA,NA,NA,2,1,12030,11539,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,11291,248,11074,220,248,0,15,34,27,27,7,22,5,191,2,0,1,0,25
Tennessee,2022,1.5716729071326214,976.748486109185,20.31618360837609,8.147274996533074,9.77672999583969,5.1310497850506165,0.808949290435908,0.4622567373919475,98.65018924711569,1.3498107528843084,96.35642300150485,98.07382867960246,1.9261713203975392,NA,NA,NA,NA,NA,NA,0.2964111450590542,48.122866894197955,16.07565011820331,41.911764705882355,24.288840262582056,40.1023890784983,51.470588235294116,29.411764705882355,518.3823529411765,84520,NA,NA,NA,NA,NA,NA,70,40,87716,86532,1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,84774,1758,82892,1628,1828,70,260,846,444,136,710,57,387,705,66,4,39,1,9
Texas,2022,1.2988527684119007,982.4469325868906,15.88841529359374,9.881883919672584,6.094005131793795,3.9495727039463917,0.5062875076870879,0,98.45707365959579,1.5429263404042093,96.72885000835143,98.53008628458262,1.4699137154173658,96.06156031978286,3.704116037915898,92.65779304422499,13.839988550164591,76.96169292554835,10.8078273958856,0.4799461332887923,38.35502168835502,21.31361461505002,59.795918367346935,22.75156512444648,62.19552886219552,38.9795918367347,0,760.8163265306122,370634,362398,13974,12948,9965,8888,1077,191,0,383168,377256,5912,849,35,24,0,362374,8015,1042,2983,1934,371262,5994,365186,5448,6549,555,1839,2299,1490,490,1809,293,1197,3728,158,33,0,0,245
Utah,2022,2.19501172824894,985.3665884783403,9.72691471733844,0.5379930706492501,14.827089027093331,12.933353418407972,1.6785383804256602,1.46334115216596,98.69591997111485,1.3040800288851602,97.25166195866873,99.14389918976173,0.8561008102382669,94.73197185220255,5.15827756138501,97.78890279516061,6.382978723404255,96.71501706484642,9.792677547419498,0.033982541469320136,152.43362831858406,14.804063860667634,87.25490196078431,79.39233817701454,5.530973451327434,76.47058823529412,66.66666666666666,24.509803921568626,45789,44021,2397,2344,2267,2045,222,78,68,47083,46469,614,51,0,38,11,43972,1956,211,77,153,46017,452,45397,392,757,305,16,689,601,102,587,89,512,25,78,0,68,0,2
Vermont,2022,1.3958125623130608,978.0658025922233,5.782652043868395,0,5.583250249252243,4.785643070787637,0.5982053838484547,0.5982053838484547,98.31405606743776,1.685943932562243,96.15761615369536,99.61264016309887,0.3873598369011213,91.7048853439681,5.423728813559322,151.83823529411765,1.1029411764705883,98.06295399515739,4.444444444444445,0,96.55172413793103,25,85.71428571428571,82.75862068965517,0,42.857142857142854,42.857142857142854,0,4905,4599,272,413,405,387,18,3,3,5101,5015,86,143,1,0,0,4599,244,17,8,3,4986,29,4886,19,29,0,0,28,24,7,21,6,18,0,3,0,3,0,4
Virgin Islands,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia,2022,1.388028785581584,976.7238249802473,15.246962352388477,2.818766149181063,9.363855730423456,7.474001153131606,0.3630229131521066,0.22422003459394818,97.71819082894257,2.2818091710574366,95.4436851165945,98.71772448020289,1.2822755197971096,96.04305024664204,3.2992376518823807,110.67961165048543,22.459546925566343,87.953216374269,10.704787234042554,0.10224842193124314,61.41456582633054,14.823261117445838,70,48.84856943475227,18.487394957983195,26.153846153846157,16.153846153846153,203.07692307692307,91478,89952,3090,3420,3008,2686,322,34,21,95845,93658,2187,586,30,376,32,89544,1724,260,412,694,92230,1428,90305,1173,1433,5,98,877,700,130,747,91,609,264,34,0,21,0,88
