State,Year,HLp,NPr,LTFr,CLEARr,Dr,EIr,EI6r,PerTscr,PerTNscr,PerNPIS,PerReferOP,PerReDirDiag,PerOPS,PerNPOS,PerD,PerDHL,PerHL3,PerLTF,PerEI,PerEI6,NPIS,ReferOP,OPS,POS,NPOS,CLEAR,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,Tdiag,TotPas,TotNotPas,HL,NHL,HL3,LTF,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
Illinois,2016,2.050700880991892,11.11695740748236,3.791098339202115,0.7285384708786984,6.604066323983756,1.2479594177088815,0.951147448091634,99.3892177830818,0.6107822169181981,3.1947761093347364,103.5472972972973,14.63260135135135,78.86367696980525,10.534662437698234,59.40533980582524,31.05209397344229,62.82894736842105,34.101941747572816,60.85526315789473,46.381578947368425,4736,4904,4414,3949,465,108,185,141,149153,148242,911,222,47,578,14,142645,490,3149,404,693,978,146594,1648,304,674,191,562,185,0,141,NA
Indiana,2016,1.5313935681470139,36.920740731208255,5.044590577425457,3.937869175235178,27.951149832061464,0.939426306510353,0.6820492362335439,95.8068254672782,4.193174532721803,NA,NA,NA,NA,NA,75.70582084349947,5.4788213627992635,71.42857142857143,13.663297316138026,61.34453781512605,44.537815126050425,NA,NA,NA,NA,NA,306,73,53,81108,77707,3401,NA,NA,NA,NA,NA,NA,NA,NA,NA,2171,74838,2869,119,2052,85,392,73,0,53,0
Iowa,2016,1.893300827346526,12.915942630391369,1.8414295718027855,3.2678890992556475,7.8325595871048055,1.19303887750603,0.8558757164717172,98.62638768097406,1.3736123190259375,4.735845631143501,98.95947426067909,9.529025191675794,83.64462392730944,10.500905250452625,60.6425702811245,24.17218543046358,56.16438356164384,14.257028112449799,63.013698630136986,45.20547945205479,1826,1807,1657,1483,174,126,46,33,39094,38557,537,149,6,0,0,36576,150,1334,168,174,301,38059,498,73,228,41,71,46,0,33,NA
Kansas,2016,1.7736877281373709,20.48737854094905,1.5937483933987968,1.4652202971569586,17.454115469641664,1.2852809624183847,0.9768135314379723,98.92937975230781,1.0706202476921902,NA,NA,NA,NA,NA,85.19447929736512,10.1620029455081,46.3768115942029,7.779171894604768,72.46376811594203,55.072463768115945,NA,NA,NA,NA,NA,57,50,38,39323,38902,421,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,38105,797,69,609,32,62,50,0,38,0
Kentucky,2016,1.8976423231742379,27.3720529039678,4.178646731838222,1.3225991949396205,21.889975081464442,1.130918152194748,0.5750431282346176,98.26709361461668,1.7329063853833113,4.019551466359976,116.69051025274202,NA,46.26072742133224,9.982332155477032,79.97198879551821,8.669001751313484,54.54545454545454,15.266106442577032,59.59595959595959,30.303030303030305,2097,2447,1132,1019,113,69,59,30,53090,52170,920,NA,NA,339,11,49723,1315,680,102,NA,1141,50742,1428,99,1042,54,218,57,2,30,NA
Louisiana,2016,1.440760721661037,47.43304464757392,8.628555877503322,4.210222997742808,34.610274224790686,1.1686170297917302,0.5923127411273152,98.76830155266735,1.2316984473326376,4.741703619511102,128.8318703578663,0,82.31132075471697,8.468640560331105,72.96658791765103,4.162812210915819,43.333333333333336,18.19102261221735,81.11111111111111,41.11111111111111,2962,3816,3141,2875,266,263,73,37,63246,62467,779,317,7,479,51,58689,675,2079,208,0,2161,59504,2963,90,2071,39,539,66,7,31,6
Maine,2016,1.0662729658792651,12.38517060367454,1.5583989501312336,1.3123359580052494,9.596456692913387,0.8202099737532809,0.5741469816272966,97.6923076923077,2.307692307692308,NA,NA,NA,NA,NA,77.48344370860927,11.11111111111111,76.92307692307693,12.582781456953644,76.92307692307693,53.84615384615385,NA,NA,NA,NA,NA,16,10,7,12480,12192,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,12041,151,13,103,10,19,10,0,7,NA
Maryland,2016,1.3279637408161205,14.65090431443872,1.3568325177903837,1.515610791148833,11.792895393986635,1.0392759710734853,0.7938913667922458,99.14704830053668,0.8529516994633274,2.87388674778793,80.41185334003013,37.066800602712206,61.09448482257375,7.3477956613016095,80.49261083743843,11.260709914320685,54.347826086956516,9.261083743842365,78.26086956521739,59.78260869565217,1991,1601,1429,1324,105,105,72,55,69875,69279,596,339,9,0,0,66940,172,985,96,738,816,68264,1015,92,724,50,94,72,0,55,0
Massachusetts,2016,2.4522168039908077,18.59480970797601,0.630570035311922,1.5974440894568689,16.380808250658596,2.0178241129981505,1.6955327616165012,99.18278852568379,0.8172114743162108,1.9099265736225546,106.60308143800441,0.07336757153338225,9.284731774415405,5.9259259259259265,88.09344385832706,14.97005988023952,80,3.391107761868877,82.28571428571428,69.14285714285714,1363,1453,135,127,8,114,144,121,71952,71364,588,87,4,0,0,69910,1318,40,4,1,1168,70037,1327,175,993,140,45,144,0,121,NA
Michigan,2016,1.5808777033008727,11.273916421254222,5.347883430594952,0.8039892319644438,5.131077345570833,0.7768884713364289,0.5058808650562792,99.13668033887984,0.8633196611201661,NA,NA,NA,NA,NA,45.51282051282051,30.809859154929576,58.285714285714285,47.43589743589743,49.142857142857146,32,NA,NA,NA,NA,NA,89,86,56,111662,110698,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,567,109450,1248,175,392,102,592,86,0,56,NA
Minnesota,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi,2016,1.21215460481005,17.27320311854321,1.2397035731011874,5.895479214303425,10.165569299429736,1.0193118267720873,0.606077302405025,98.27007417835291,1.7299258216470843,2.7190831703352707,137.38601823708208,34.549138804457954,79.90571596935769,21.091445427728615,58.85167464114832,11.924119241192411,25,7.177033492822966,84.0909090909091,50,987,1356,1356,1070,286,214,37,22,36938,36299,639,685,0,25,0,34602,0,360,286,341,368,35672,627,44,324,11,45,37,0,22,0
Missouri,2016,1.3449899125756557,15.480833893745798,4.6267652992602555,1.1163416274377942,9.751176866173504,1.0356422326832548,0.8473436449226631,98.15570253607405,1.844297463925964,3.4364492266308,73.46379647749511,26.69275929549902,60.14067995310668,8.512020792722547,62.988705473501305,13.793103448275861,91,29.88705473501303,77,63,2555,1877,1539,1408,131,83,77,63,75747,74350,1397,1,0,0,3,71791,338,1407,128,682,724,73199,1151,100,624,91,344,77,0,63,0
Montana,2016,1.7423048203766696,24.973035758732266,17.091180618933045,2.4890068862523855,5.475815149755247,1.2445034431261928,1.078569650709367,98.1195050472159,1.8804949527841095,8.07267900107857,142.0349434737924,2.9804727646454263,85.47129695251596,7.960199004975125,21.92691029900332,31.818181818181817,42.857142857142854,68.43853820598007,71.42857142857143,61.904761904761905,973,1382,1206,1110,96,30,15,13,12284,12053,231,396,19,21,2,10642,176,693,75,29,65,11752,301,21,44,9,206,15,0,13,0
Nebraska,2016,2.3006419533192326,7.3843185275891505,0.8534639504248767,0.964785335262904,5.603176370180712,1.855356413967123,1.447178002894356,99.38412745242661,0.6158725475733884,3.37303796059223,109.13091309130914,0.11001100110011,86.70694864048339,7.781649245063879,75.87939698492463,41.05960264900662,70.96774193548387,11.557788944723619,80.64516129032258,62.903225806451616,909,992,861,794,67,26,50,39,27116,26949,167,70,1,12,1,25956,131,712,65,1,150,26750,199,62,88,44,23,50,0,39,0
Nevada,2016,1.4143455044017896,14.287776013854813,5.25328330206379,1.2700245345648722,7.793332371193534,1.1545677586953382,0.7793332371193534,96.43165307428954,3.5683469257104687,2.693029297156877,87.78135048231512,14.255091103965704,82.77310924369748,42.00507614213198,54.54545454545454,18.14814814814815,48.97959183673469,36.76767676767677,81.63265306122449,55.10204081632652,933,819,788,457,331,44,40,27,35927,34645,1282,3,0,13,3,33693,31,441,328,133,269,34150,495,49,220,24,182,40,0,27,0
New Hampshire,2016,1.668752607425949,33.29161451814768,6.4246975385899034,2.419691280767626,24.530663329161452,0.917813934084272,0.6675010429703797,98.35863766926549,1.6413623307345095,NA,NA,NA,NA,NA,73.68421052631578,6.802721088435375,40,19.298245614035086,55.00000000000001,40,NA,NA,NA,NA,NA,29,11,8,12185,11985,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,11586,399,20,273,8,77,11,0,8,NA
New Jersey,2016,1.4029743055277188,7.185232693309817,2.735799895779052,0.5611897222110875,3.898264320359161,1.0121457489878543,0.5912534573295386,99.40231900227118,0.5976809977288122,2.175612298071912,104.65223399355136,12.114233072316905,79.6844181459566,10,54.25383542538354,35.98971722365039,55.714285714285715,38.07531380753138,72.14285714285714,42.142857142857146,2171,2272,2020,1818,202,56,101,59,100388,99788,600,210,27,127,0,97253,252,1481,175,263,388,99071,717,140,248,78,273,101,0,59,NA
New Mexico,2016,1.8974494748918895,16.415144294413555,4.147912805577619,2.2945900626599594,10.016768158150207,1.4561821551495897,0.5736475156649898,97.29938602893822,2.7006139710617836,NA,NA,NA,NA,NA,61.02150537634409,18.94273127753304,44.18604651162791,25.268817204301076,76.74418604651163,30.23255813953488,NA,NA,NA,NA,NA,52,33,13,23291,22662,629,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,22290,372,43,183,19,94,33,0,13,NA
New York,2016,1.4119215287339186,11.527769251681589,5.40213454472108,1.7977882819282813,4.332231274500347,1.1707548079874417,0.7892729042611967,97.07322056407331,2.926779435926686,2.9185558059791807,439.0024038461538,1.0516826923076923,96.68828951860704,5.858050847457627,37.58082921262837,32.59109311740891,53.41614906832298,46.86192468619247,82.91925465838509,55.90062111801242,6656,29220,28320,26661,1659,410,267,180,234934,228058,6876,22321,287,0,26,198768,900,4340,1346,70,987,225429,2629,322,665,172,1232,255,12,171,9
North Carolina,2016,1.7790093295512306,7.476758103920379,2.574234698060306,1.3035137483808557,3.607207857154569,1.369099345783666,0.7952253685090754,99.21831152034748,0.7816884796525105,2.8250996081260555,100.69645966337784,3.743470690655833,85.77382606279522,12.957563977972143,48.24561403508772,49.31818181818181,56.22119815668203,34.42982456140351,76.95852534562212,44.70046082949309,3446,3470,3087,2687,400,159,167,97,122939,121978,961,5,1,147,0,118379,383,2535,399,129,439,121066,912,217,222,122,314,164,3,96,1
North Dakota,2016,1.0114370185948807,24.430094141445576,11.592624290049015,7.002256282579943,5.91301641640084,0.7780284758422158,0.3890142379211079,99.22031804847924,0.7796819515207658,11.328094608262662,102.67857142857142,2.403846153846154,85.68627450980392,7.246376811594203,24.203821656050955,17.105263157894736,61.53846153846154,47.452229299363054,76.92307692307693,38.46153846153847,1456,1495,1311,1216,95,90,10,5,12954,12853,101,67,7,0,0,11323,184,1149,88,35,75,12539,314,13,62,8,149,9,1,4,1
Ohio,2016,1.4907309009328138,28.46410438068249,6.6492502066359664,1.8597236981934113,19.962510331798324,0.7601251623568308,0.4796906364387767,97.69292882685431,2.3070711731456917,3.0862557562876374,103.18029650884743,0,11.819235225955968,10.196078431372548,70.13222711952295,7.467652495378927,62.87128712871287,23.360124449053668,50.99009900990099,32.17821782178218,4182,4315,510,458,52,252,103,65,138704,135504,3200,53,1,77,2,131189,3805,328,49,0,2704,131647,3857,202,2502,127,901,103,0,65,0
Oklahoma,2016,2.011834319526627,14.437869822485208,7.495069033530571,4.930966469428008,2.031558185404339,1.321499013806706,0.47337278106508873,99.34942781000157,0.6505721899984324,4.587771203155818,157.82459157351676,NA,89.37619177335876,10.4236513258153,14.071038251366119,99.02912621359224,56.86274509803921,51.91256830601093,65.68627450980392,23.52941176470588,2326,3671,3281,2939,342,250,67,24,51032,50700,332,408,13,782,142,47029,390,1749,187,NA,102,49968,732,102,0,58,380,54,13,20,4
Oregon,2016,2.4696851707642673,28.679497163199468,2.447435754811436,1.5352097007453556,24.719101123595507,1.9579486038491487,1.401713205028368,97.98770384581843,2.0122961541815645,NA,NA,NA,NA,NA,86.19084561675717,9.99099909990999,64.86486486486487,8.533747090768037,79.27927927927928,56.75675675675676,NA,NA,NA,NA,NA,69,88,63,45868,44945,923,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110,43656,1289,111,999,72,110,88,0,63,0
Pennsylvania,2016,1.2406388162049986,8.767180967848656,3.0376853439201175,0.6015218502812115,5.135492796775843,0.9323588679358777,0.44362236458239346,95.91449650586684,4.085503494133174,1.9827663989894433,97.53507773985591,10.200985968904059,71.62970784934882,30.073710073710075,58.57632933104632,24.15812591508053,65.45454545454545,34.6483704974271,75.15151515151514,35.75757575757576,2637,2572,2035,1423,612,80,124,59,138661,132996,5665,144,39,18,3,128366,537,1261,570,269,682,131830,1166,165,517,108,404,124,0,59,0
Rhode Island,2016,3.626646306547051,29.20404657377362,6.489788127505249,6.012597824012216,16.79709868295476,2.9585798816568047,1.908761213972132,91.67104111986002,8.328958880139982,6.136667302920404,117.57387247278383,17.418351477449455,83.17972350230414,22.160664819944596,57.51633986928104,21.59090909090909,55.26315789473685,22.22222222222222,81.57894736842105,52.63157894736842,643,756,722,562,160,63,31,20,11430,10478,952,191,14,14,6,9610,34,357,140,112,175,10172,306,38,137,21,68,31,0,20,NA
South Carolina,2016,2.155377954107616,18.12043412745341,7.686878898277605,1.8692658363057204,8.583363534056879,1.2588933183283422,0.8201880710321018,97.42803516009738,2.5719648399026225,2.550212676674233,95.88631264023934,28.646222887060585,55.97597597597598,23.283261802575105,47.368421052631575,25.11111111111111,69.02654867256636,42.421052631578945,58.4070796460177,38.05309734513274,1337,1282,932,715,217,98,66,43,53811,52427,1384,108,11,163,46,50762,350,444,160,383,449,51477,950,113,336,78,403,66,0,43,NA
South Dakota,2016,2.3586759965406086,19.97012343737715,13.68032077993553,2.201430930104568,4.166994260555075,0.3144901328720811,0.23586759965406084,98.51289598017195,1.4871040198280536,5.322745498859973,118.16838995568686,4.431314623338257,74.93975903614458,7.395498392282958,20.866141732283463,56.60377358490566,86.66666666666667,68.50393700787401,13.333333333333334,10,677,800,622,576,46,28,4,3,12911,12719,192,148,5,0,0,11889,178,428,41,30,52,12465,254,30,22,26,174,4,0,3,0
Tennessee,2016,1.591760299625468,50.51498127340824,7.40870786516854,2.715355805243446,40.40262172284644,0.8895131086142322,0.5500936329588014,98.72320757987174,1.276792420128257,NA,NA,NA,NA,NA,79.9814643188137,3.9397450753186556,34.55882352941176,14.666357738646896,55.88235294117647,34.55882352941176,NA,NA,NA,NA,NA,232,76,47,86545,85440,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,3451,81124,4316,136,3315,47,633,76,0,47,0
Texas,2016,1.1171527687238125,14.006590434411372,7.321568717677345,2.121823336477722,4.565754793914713,0.31188246632564104,0.10992578731149645,98.6933331987728,1.306666801227192,2.846310967270236,96.82054966768457,8.676127178013292,63.059765026391965,15.390846496557312,32.59718926811462,24.46808510638298,44.8512585812357,52.27231246577843,27.91762013729977,9.839816933638444,11134,10780,7407,6267,1140,830,122,43,396352,391173,5179,592,20,NA,NA,379427,3373,5675,1120,966,1785,385694,5479,437,1348,196,2864,122,0,43,NA
Utah,2016,2.0544326830890842,8.78514547339999,1.2717916609599091,0.5674147410436519,6.965505096949657,1.4870179420454324,1.213093584300221,99.16375630578192,0.8362436942180831,4.320178442153046,114.08514492753623,1.8568840579710144,95.5078125,13.660531697341513,79.28730512249443,29.49438202247191,90.47619047619048,14.476614699331849,72.38095238095238,59.04761904761905,2208,2519,2445,2111,334,29,76,62,51540,51109,431,160,96,93,3,48549,74,1858,235,41,355,50660,449,105,250,95,65,76,0,62,0
Vermont,2016,1.4469162597214686,3.7981551817688555,0,0.5425935973955507,3.4364261168384878,1.4469162597214686,1.4469162597214686,99.29956896551724,0.7004310344827587,6.438777355760536,126.96629213483146,0,100,4.646017699115045,90.47619047619048,42.10526315789473,100,0,100,100,356,452,452,431,21,3,8,8,5568,5529,39,96,0,0,0,5064,0,335,21,0,18,5508,21,8,10,8,0,8,0,8,0
Virginia,2016,1.5279913949958281,13.90271117946862,3.900399087226193,0.9147843220040813,9.097580345205424,1.0555203715431707,0.7338379725966806,98.27024143517605,1.729758564823962,3.776752415131136,119.5368645195635,17.673675805163693,77.86614936954413,6.028898854010962,65.43745480838756,16.795580110497237,57.23684210526315,28.054953000723064,69.07894736842105,48.026315789473685,3757,4491,4014,3772,242,91,105,73,101228,99477,1751,256,44,1019,79,94322,477,2497,119,664,904,98094,1383,152,752,87,388,89,16,63,10
Washington,2016,2.125289812247124,12.05846251761604,3.5345728963040415,1.5002045733509115,7.035050234122835,1.4661090148656635,0.897849706778197,97.42885616210829,2.5711438378917064,5.059780879210801,137.4887690925427,4.761904761904762,91.29954208116217,8.820477343479764,58.3411875589067,30.210016155088855,55.61497326203209,29.3119698397738,68.98395721925134,42.24598930481284,4452,6121,5782,5272,510,132,129,79,90310,87988,2322,1763,118,0,NA,81655,339,3509,392,212,618,86927,1061,187,431,104,311,129,0,79,NA
West Virginia,2016,0.20692152501163932,32.27975790181574,26.899798251513115,0.20692152501163932,5.224768506543893,0.10346076250581966,0.05173038125290983,96.43801446744824,3.561985532551758,NA,NA,NA,NA,NA,16.185897435897438,3.9603960396039604,75,83.33333333333334,50,25,NA,NA,NA,NA,NA,4,2,1,20045,19331,714,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,18707,624,4,96,3,520,2,0,1,0
Wisconsin,2016,1.9139488592864797,9.784106568672485,0.9799418159546778,1.9445720410350635,6.874904302557036,1.255550451691931,0.7043331802174245,98.93206089525108,1.0679391047489206,NA,NA,NA,NA,NA,70.2660406885759,27.839643652561247,52,10.015649452269171,65.60000000000001,36.8,NA,NA,NA,NA,NA,127,82,46,66015,65310,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,64671,639,125,323,65,64,82,0,46,NA
Wyoming,2016,3.0395136778115504,6.838905775075988,0.30395136778115506,0.4559270516717325,6.231003039513678,2.2796352583586623,1.9756838905775078,98.09183064997018,1.9081693500298151,3.4954407294832825,94.34782608695652,5.6521739130434785,92.17391304347827,12.735849056603774,91.11111111111111,48.78048780487805,75,4.444444444444445,75,65,230,217,212,185,27,3,15,13,6708,6580,128,0,0,0,0,6350,5,185,27,13,40,6535,45,20,20,15,2,14,1,13,0
US,2016,1.6872642303178245,17.348441763424095,4.39908152332509,2.076796748694813,10.872829747397613,1.134250531979475,0.7638884451288999,98.04877972372462,1.9512202762753732,2.5002236550344747,171.76661022544542,7.237255465746569,84.94496995657089,8.77689376961004,62.67323541599521,15.518170241943382,60.15464730945242,25.357214113602527,67.22423859870601,45.273788859081584,93903,161294,142784,130252,12532,7800,4260,2869,3830526,3755784,74742,58849,2155,12146,1037,2666422,18510,59257,9340,6796,40835,3690627,65157,6337,34498,3812,16522,4121,139,2781,88
State average,2016,1.7804735534200493,19.203566303440194,5.828008320513002,2.4788870125684808,10.93365423440781,1.2003406962779508,0.7997738358355952,97.79569199860055,2.2043080013994616,3.9918731284822218,150.58122123600336,10.447598694334797,75.86380794537394,11.846253973551546,58.483414017181936,25.78924461745776,61.259548819456214,29.282163254779608,67.15011121831783,44.12923680526381,2651.7428571428572,4571.428571428572,4046.0285714285715,3691.4285714285716,354.6,156.81632653061226,86.59183673469387,58.36734693877551,77425.20408163265,75939.71428571429,1485.4897959183672,1724.5,64.63636363636364,366.969696969697,32.3125,78228.94117647059,540.8529411764706,1670.2,264.1142857142857,210.03125,823.265306122449,74631.89795918367,1307.8163265306123,128.3877551020408,694.8775510204082,79,327.734693877551,83.87755102040816,2.7142857142857144,59.06382978723404,3
